Keele University - Solcast weather forecast - Mean Global Horizontal Irradiance Date;Keele University - Solcast weather forecast - Mean Global Horizontal Irradiance Time;Keele University - Solcast weather forecast - Mean Global Horizontal Irradiance (kW/m^2) Mean Global Horizontal Irradiance (Solcast weather forecast) Average;(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance Date;(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance Time;(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance (kW/m^2) Mean Direct Normal Irradiance (Solcast weather forecast) Average;(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance Date;(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance Time;(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance (kW/m^2) Diffuse Horizontal Irradiance (Solcast weather forecast) Average;(3) Keele University - Solcast weather forecast - Azimuth Date;(3) Keele University - Solcast weather forecast - Azimuth Time;(3) Keele University - Solcast weather forecast - Azimuth(3) Keele University - Solcast weather forecast - Azimuth (°) Azimuth (Solcast weather forecast) Average;(4) Keele University - Solcast weather forecast - Zenith Date;(4) Keele University - Solcast weather forecast - Zenith Time;(4) Keele University - Solcast weather forecast - Zenith(4) Keele University - Solcast weather forecast - Zenith (°) Zenith (Solcast weather forecast) Average;(5) Keele University - Solcast weather forecast - Cloud opacity Date;(5) Keele University - Solcast weather forecast - Cloud opacity Time;(5) Keele University - Solcast weather forecast - Cloud opacity(5) Keele University - Solcast weather forecast - Cloud opacity (%) Cloud opacity (Solcast weather forecast) Average;(6) Keele University - PV B077 Home Farm 006148 - Energy Generated Date;(6) Keele University - PV B077 Home Farm 006148 - Energy Generated Time;(6) Keele University - PV B077 Home Farm 006148 - Energy Generated(6) Keele University - PV B077 Home Farm 006148 - Energy Generated (kWh) Energy Generated (PV B077 Home Farm 006148);(7) Keele University - Solcast weather forecast - Temperature Date;(7) Keele University - Solcast weather forecast - Temperature Time;(7) Keele University - Solcast weather forecast - Temperature(7) Keele University - Solcast weather forecast - Temperature (°C) Temperature Value (Solcast weather forecast) Average
06/14/2021;8:00:00 pm;0.026;06/14/2021;8:00:00 pm;0.006;06/14/2021;8:00:00 pm;0.026;06/14/2021;8:00:00 pm;57.708;06/14/2021;8:00:00 pm;84.667;06/14/2021;8:00:00 pm;56.792;06/14/2021;8:00:00 pm;0.280;06/14/2021;8:00:00 pm;11.000
06/14/2021;9:00:00 pm;0.001;06/14/2021;9:00:00 pm;0.000;06/14/2021;9:00:00 pm;0.001;06/14/2021;9:00:00 pm;46.292;06/14/2021;9:00:00 pm;91.750;06/14/2021;9:00:00 pm;54.375;06/14/2021;9:00:00 pm;0.280;06/14/2021;9:00:00 pm;9.875
06/14/2021;10:00:00 pm;0.000;06/14/2021;10:00:00 pm;0.000;06/14/2021;10:00:00 pm;0.000;06/14/2021;10:00:00 pm;33.292;06/14/2021;10:00:00 pm;97.542;06/14/2021;10:00:00 pm;51.583;06/14/2021;10:00:00 pm;0.280;06/14/2021;10:00:00 pm;8.000
06/14/2021;11:00:00 pm;0.000;06/14/2021;11:00:00 pm;0.000;06/14/2021;11:00:00 pm;0.000;06/14/2021;11:00:00 pm;20.292;06/14/2021;11:00:00 pm;101.625;06/14/2021;11:00:00 pm;50.792;06/14/2021;11:00:00 pm;0.280;06/14/2021;11:00:00 pm;8.000
06/15/2021;12:00:00 am;0.000;06/15/2021;12:00:00 am;0.000;06/15/2021;12:00:00 am;0.000;06/15/2021;12:00:00 am;6.583;06/15/2021;12:00:00 am;103.708;06/15/2021;12:00:00 am;49.292;06/15/2021;12:00:00 am;0.280;06/15/2021;12:00:00 am;8.000
06/15/2021;1:00:00 am;0.000;06/15/2021;1:00:00 am;0.000;06/15/2021;1:00:00 am;0.000;06/15/2021;1:00:00 am;-7.625;06/15/2021;1:00:00 am;103.083;06/15/2021;1:00:00 am;47.375;06/15/2021;1:00:00 am;0.280;06/15/2021;1:00:00 am;7.292
06/15/2021;2:00:00 am;0.000;06/15/2021;2:00:00 am;0.000;06/15/2021;2:00:00 am;0.000;06/15/2021;2:00:00 am;-21.708;06/15/2021;2:00:00 am;100.875;06/15/2021;2:00:00 am;46.000;06/15/2021;2:00:00 am;0.280;06/15/2021;2:00:00 am;7.000
06/15/2021;3:00:00 am;0.000;06/15/2021;3:00:00 am;0.000;06/15/2021;3:00:00 am;0.000;06/15/2021;3:00:00 am;-35.208;06/15/2021;3:00:00 am;96.958;06/15/2021;3:00:00 am;47.333;06/15/2021;3:00:00 am;0.280;06/15/2021;3:00:00 am;7.000
06/15/2021;4:00:00 am;0.003;06/15/2021;4:00:00 am;0.001;06/15/2021;4:00:00 am;0.003;06/15/2021;4:00:00 am;-47.500;06/15/2021;4:00:00 am;91.042;06/15/2021;4:00:00 am;50.708;06/15/2021;4:00:00 am;0.280;06/15/2021;4:00:00 am;7.208
06/15/2021;5:00:00 am;0.041;06/15/2021;5:00:00 am;0.015;06/15/2021;5:00:00 am;0.038;06/15/2021;5:00:00 am;-59.292;06/15/2021;5:00:00 am;83.333;06/15/2021;5:00:00 am;48.333;06/15/2021;5:00:00 am;0.280;06/15/2021;5:00:00 am;8.000
06/15/2021;6:00:00 am;0.137;06/15/2021;6:00:00 am;0.090;06/15/2021;6:00:00 am;0.112;06/15/2021;6:00:00 am;-70.500;06/15/2021;6:00:00 am;75.333;06/15/2021;6:00:00 am;34.750;06/15/2021;6:00:00 am;0.280;06/15/2021;6:00:00 am;9.625
06/15/2021;7:00:00 am;0.284;06/15/2021;7:00:00 am;0.260;06/15/2021;7:00:00 am;0.178;06/15/2021;7:00:00 am;-81.792;06/15/2021;7:00:00 am;66.625;06/15/2021;7:00:00 am;20.833;06/15/2021;7:00:00 am;0.280;06/15/2021;7:00:00 am;11.208
06/15/2021;8:00:00 am;0.420;06/15/2021;8:00:00 am;0.365;06/15/2021;8:00:00 am;0.224;06/15/2021;8:00:00 am;-93.708;06/15/2021;8:00:00 am;57.625;06/15/2021;8:00:00 am;17.000;06/15/2021;8:00:00 am;0.280;06/15/2021;8:00:00 am;12.417
06/15/2021;9:00:00 am;0.519;06/15/2021;9:00:00 am;0.348;06/15/2021;9:00:00 am;0.290;06/15/2021;9:00:00 am;-106.917;06/15/2021;9:00:00 am;48.625;06/15/2021;9:00:00 am;19.125;06/15/2021;9:00:00 am;0.280;06/15/2021;9:00:00 am;14.000
06/15/2021;10:00:00 am;0.612;06/15/2021;10:00:00 am;0.372;06/15/2021;10:00:00 am;0.329;06/15/2021;10:00:00 am;-122.750;06/15/2021;10:00:00 am;40.542;06/15/2021;10:00:00 am;18.875;06/15/2021;10:00:00 am;0.913;06/15/2021;10:00:00 am;15.417
06/15/2021;11:00:00 am;0.692;06/15/2021;11:00:00 am;0.429;06/15/2021;11:00:00 am;0.337;06/15/2021;11:00:00 am;-143.292;06/15/2021;11:00:00 am;34.250;06/15/2021;11:00:00 am;16.792;06/15/2021;11:00:00 am;1.295;06/15/2021;11:00:00 am;16.708
06/15/2021;12:00:00 pm;0.735;06/15/2021;12:00:00 pm;0.455;06/15/2021;12:00:00 pm;0.341;06/15/2021;12:00:00 pm;-93.125;06/15/2021;12:00:00 pm;30.292;06/15/2021;12:00:00 pm;16.000;06/15/2021;12:00:00 pm;1.900;06/15/2021;12:00:00 pm;17.000
06/15/2021;1:00:00 pm;0.735;06/15/2021;1:00:00 pm;0.469;06/15/2021;1:00:00 pm;0.333;06/15/2021;1:00:00 pm;165.083;06/15/2021;1:00:00 pm;30.917;06/15/2021;1:00:00 pm;15.583;06/15/2021;1:00:00 pm;1.600;06/15/2021;1:00:00 pm;17.417
06/15/2021;2:00:00 pm;0.700;06/15/2021;2:00:00 pm;0.479;06/15/2021;2:00:00 pm;0.307;06/15/2021;2:00:00 pm;140.417;06/15/2021;2:00:00 pm;34.750;06/15/2021;2:00:00 pm;14.000;06/15/2021;2:00:00 pm;1.700;06/15/2021;2:00:00 pm;19.000
06/15/2021;3:00:00 pm;0.637;06/15/2021;3:00:00 pm;0.495;06/15/2021;3:00:00 pm;0.267;06/15/2021;3:00:00 pm;120.958;06/15/2021;3:00:00 pm;41.667;06/15/2021;3:00:00 pm;13.583;06/15/2021;3:00:00 pm;1.500;06/15/2021;3:00:00 pm;19.000
06/15/2021;4:00:00 pm;0.544;06/15/2021;4:00:00 pm;0.510;06/15/2021;4:00:00 pm;0.215;06/15/2021;4:00:00 pm;105.583;06/15/2021;4:00:00 pm;49.875;06/15/2021;4:00:00 pm;11.292;06/15/2021;4:00:00 pm;1.200;06/15/2021;4:00:00 pm;19.000
06/15/2021;5:00:00 pm;0.412;06/15/2021;5:00:00 pm;0.438;06/15/2021;5:00:00 pm;0.184;06/15/2021;5:00:00 pm;92.500;06/15/2021;5:00:00 pm;58.875;06/15/2021;5:00:00 pm;13.750;06/15/2021;5:00:00 pm;0.800;06/15/2021;5:00:00 pm;19.000
06/15/2021;6:00:00 pm;0.259;06/15/2021;6:00:00 pm;0.247;06/15/2021;6:00:00 pm;0.162;06/15/2021;6:00:00 pm;80.500;06/15/2021;6:00:00 pm;67.667;06/15/2021;6:00:00 pm;22.292;06/15/2021;6:00:00 pm;0.400;06/15/2021;6:00:00 pm;18.583
06/15/2021;7:00:00 pm;0.129;06/15/2021;7:00:00 pm;0.108;06/15/2021;7:00:00 pm;0.102;06/15/2021;7:00:00 pm;69.208;06/15/2021;7:00:00 pm;76.375;06/15/2021;7:00:00 pm;31.250;06/15/2021;7:00:00 pm;0.300;06/15/2021;7:00:00 pm;16.792
06/15/2021;8:00:00 pm;0.041;06/15/2021;8:00:00 pm;0.034;06/15/2021;8:00:00 pm;0.035;06/15/2021;8:00:00 pm;57.708;06/15/2021;8:00:00 pm;84.458;06/15/2021;8:00:00 pm;34.708;06/15/2021;8:00:00 pm;0.000;06/15/2021;8:00:00 pm;14.583
06/15/2021;9:00:00 pm;0.002;06/15/2021;9:00:00 pm;0.001;06/15/2021;9:00:00 pm;0.002;06/15/2021;9:00:00 pm;46.292;06/15/2021;9:00:00 pm;91.458;06/15/2021;9:00:00 pm;34.792;06/15/2021;9:00:00 pm;0.000;06/15/2021;9:00:00 pm;14.000
06/15/2021;10:00:00 pm;0.000;06/15/2021;10:00:00 pm;0.000;06/15/2021;10:00:00 pm;0.000;06/15/2021;10:00:00 pm;33.292;06/15/2021;10:00:00 pm;97.542;06/15/2021;10:00:00 pm;33.583;06/15/2021;10:00:00 pm;0.000;06/15/2021;10:00:00 pm;12.583
06/15/2021;11:00:00 pm;0.000;06/15/2021;11:00:00 pm;0.000;06/15/2021;11:00:00 pm;0.000;06/15/2021;11:00:00 pm;20.292;06/15/2021;11:00:00 pm;101.625;06/15/2021;11:00:00 pm;29.458;06/15/2021;11:00:00 pm;0.000;06/15/2021;11:00:00 pm;11.292
06/16/2021;12:00:00 am;0.000;06/16/2021;12:00:00 am;0.000;06/16/2021;12:00:00 am;0.000;06/16/2021;12:00:00 am;6.583;06/16/2021;12:00:00 am;103.708;06/16/2021;12:00:00 am;19.375;06/16/2021;12:00:00 am;0.000;06/16/2021;12:00:00 am;11.000
06/16/2021;1:00:00 am;0.000;06/16/2021;1:00:00 am;0.000;06/16/2021;1:00:00 am;0.000;06/16/2021;1:00:00 am;-7.417;06/16/2021;1:00:00 am;103.083;06/16/2021;1:00:00 am;0.000;06/16/2021;1:00:00 am;0.000;06/16/2021;1:00:00 am;10.792
06/16/2021;2:00:00 am;0.000;06/16/2021;2:00:00 am;0.000;06/16/2021;2:00:00 am;0.000;06/16/2021;2:00:00 am;-21.417;06/16/2021;2:00:00 am;100.875;06/16/2021;2:00:00 am;0.000;06/16/2021;2:00:00 am;0.000;06/16/2021;2:00:00 am;10.000
06/16/2021;3:00:00 am;0.000;06/16/2021;3:00:00 am;0.000;06/16/2021;3:00:00 am;0.000;06/16/2021;3:00:00 am;-35.208;06/16/2021;3:00:00 am;96.958;06/16/2021;3:00:00 am;0.000;06/16/2021;3:00:00 am;0.000;06/16/2021;3:00:00 am;9.583
06/16/2021;4:00:00 am;0.006;06/16/2021;4:00:00 am;0.010;06/16/2021;4:00:00 am;0.004;06/16/2021;4:00:00 am;-47.500;06/16/2021;4:00:00 am;91.042;06/16/2021;4:00:00 am;0.000;06/16/2021;4:00:00 am;0.000;06/16/2021;4:00:00 am;8.417
06/16/2021;5:00:00 am;0.076;06/16/2021;5:00:00 am;0.182;06/16/2021;5:00:00 am;0.043;06/16/2021;5:00:00 am;-59.292;06/16/2021;5:00:00 am;83.333;06/16/2021;5:00:00 am;0.000;06/16/2021;5:00:00 am;0.000;06/16/2021;5:00:00 am;10.208
06/16/2021;6:00:00 am;0.204;06/16/2021;6:00:00 am;0.496;06/16/2021;6:00:00 am;0.076;06/16/2021;6:00:00 am;-70.500;06/16/2021;6:00:00 am;75.333;06/16/2021;6:00:00 am;0.000;06/16/2021;6:00:00 am;0.000;06/16/2021;6:00:00 am;11.208
06/16/2021;7:00:00 am;0.353;06/16/2021;7:00:00 am;0.644;06/16/2021;7:00:00 am;0.096;06/16/2021;7:00:00 am;-81.792;06/16/2021;7:00:00 am;66.625;06/16/2021;7:00:00 am;0.000;06/16/2021;7:00:00 am;0.100;06/16/2021;7:00:00 am;13.417
06/16/2021;8:00:00 am;0.503;06/16/2021;8:00:00 am;0.729;06/16/2021;8:00:00 am;0.111;06/16/2021;8:00:00 am;-93.500;06/16/2021;8:00:00 am;57.625;06/16/2021;8:00:00 am;0.000;06/16/2021;8:00:00 am;0.600;06/16/2021;8:00:00 am;15.625
06/16/2021;9:00:00 am;0.640;06/16/2021;9:00:00 am;0.777;06/16/2021;9:00:00 am;0.126;06/16/2021;9:00:00 am;-106.625;06/16/2021;9:00:00 am;48.625;06/16/2021;9:00:00 am;0.000;06/16/2021;9:00:00 am;1.200;06/16/2021;9:00:00 am;17.000
06/16/2021;10:00:00 am;0.753;06/16/2021;10:00:00 am;0.812;06/16/2021;10:00:00 am;0.136;06/16/2021;10:00:00 am;-122.750;06/16/2021;10:00:00 am;40.542;06/16/2021;10:00:00 am;0.000;06/16/2021;10:00:00 am;1.500;06/16/2021;10:00:00 am;18.417
06/16/2021;11:00:00 am;0.832;06/16/2021;11:00:00 am;0.838;06/16/2021;11:00:00 am;0.140;06/16/2021;11:00:00 am;-143.292;06/16/2021;11:00:00 am;34.250;06/16/2021;11:00:00 am;0.000;06/16/2021;11:00:00 am;1.700;06/16/2021;11:00:00 am;19.708
06/16/2021;12:00:00 pm;0.871;06/16/2021;12:00:00 pm;0.839;06/16/2021;12:00:00 pm;0.146;06/16/2021;12:00:00 pm;-93.125;06/16/2021;12:00:00 pm;30.292;06/16/2021;12:00:00 pm;0.000;06/16/2021;12:00:00 pm;1.700;06/16/2021;12:00:00 pm;20.000
06/16/2021;1:00:00 pm;0.866;06/16/2021;1:00:00 pm;0.837;06/16/2021;1:00:00 pm;0.145;06/16/2021;1:00:00 pm;165.083;06/16/2021;1:00:00 pm;30.417;06/16/2021;1:00:00 pm;0.000;06/16/2021;1:00:00 pm;1.700;06/16/2021;1:00:00 pm;20.417
06/16/2021;2:00:00 pm;0.819;06/16/2021;2:00:00 pm;0.832;06/16/2021;2:00:00 pm;0.136;06/16/2021;2:00:00 pm;140.417;06/16/2021;2:00:00 pm;34.750;06/16/2021;2:00:00 pm;0.000;06/16/2021;2:00:00 pm;1.400;06/16/2021;2:00:00 pm;22.000
06/16/2021;3:00:00 pm;0.732;06/16/2021;3:00:00 pm;0.808;06/16/2021;3:00:00 pm;0.129;06/16/2021;3:00:00 pm;120.958;06/16/2021;3:00:00 pm;41.667;06/16/2021;3:00:00 pm;0.417;06/16/2021;3:00:00 pm;1.200;06/16/2021;3:00:00 pm;22.000
06/16/2021;4:00:00 pm;0.593;06/16/2021;4:00:00 pm;0.692;06/16/2021;4:00:00 pm;0.146;06/16/2021;4:00:00 pm;105.583;06/16/2021;4:00:00 pm;49.875;06/16/2021;4:00:00 pm;3.625;06/16/2021;4:00:00 pm;0.900;06/16/2021;4:00:00 pm;22.000
06/16/2021;5:00:00 pm;0.433;06/16/2021;5:00:00 pm;0.533;06/16/2021;5:00:00 pm;0.155;06/16/2021;5:00:00 pm;92.500;06/16/2021;5:00:00 pm;58.875;06/16/2021;5:00:00 pm;7.750;06/16/2021;5:00:00 pm;0.700;06/16/2021;5:00:00 pm;21.583
06/16/2021;6:00:00 pm;0.274;06/16/2021;6:00:00 pm;0.332;06/16/2021;6:00:00 pm;0.145;06/16/2021;6:00:00 pm;80.500;06/16/2021;6:00:00 pm;67.667;06/16/2021;6:00:00 pm;14.375;06/16/2021;6:00:00 pm;0.300;06/16/2021;6:00:00 pm;19.792
06/16/2021;7:00:00 pm;0.133;06/16/2021;7:00:00 pm;0.139;06/16/2021;7:00:00 pm;0.098;06/16/2021;7:00:00 pm;69.208;06/16/2021;7:00:00 pm;76.375;06/16/2021;7:00:00 pm;24.792;06/16/2021;7:00:00 pm;0.200;06/16/2021;7:00:00 pm;17.375
06/16/2021;8:00:00 pm;0.035;06/16/2021;8:00:00 pm;0.026;06/16/2021;8:00:00 pm;0.031;06/16/2021;8:00:00 pm;57.708;06/16/2021;8:00:00 pm;84.458;06/16/2021;8:00:00 pm;37.417;06/16/2021;8:00:00 pm;0.100;06/16/2021;8:00:00 pm;14.583
06/16/2021;9:00:00 pm;0.001;06/16/2021;9:00:00 pm;0.000;06/16/2021;9:00:00 pm;0.001;06/16/2021;9:00:00 pm;46.292;06/16/2021;9:00:00 pm;91.458;06/16/2021;9:00:00 pm;50.292;06/16/2021;9:00:00 pm;0.000;06/16/2021;9:00:00 pm;12.583
06/16/2021;10:00:00 pm;0.000;06/16/2021;10:00:00 pm;0.000;06/16/2021;10:00:00 pm;0.000;06/16/2021;10:00:00 pm;33.292;06/16/2021;10:00:00 pm;97.542;06/16/2021;10:00:00 pm;60.375;06/16/2021;10:00:00 pm;0.000;06/16/2021;10:00:00 pm;11.500
06/16/2021;11:00:00 pm;0.000;06/16/2021;11:00:00 pm;0.000;06/16/2021;11:00:00 pm;0.000;06/16/2021;11:00:00 pm;20.292;06/16/2021;11:00:00 pm;101.625;06/16/2021;11:00:00 pm;67.042;06/16/2021;11:00:00 pm;0.000;06/16/2021;11:00:00 pm;12.000
06/17/2021;12:00:00 am;0.000;06/17/2021;12:00:00 am;0.000;06/17/2021;12:00:00 am;0.000;06/17/2021;12:00:00 am;6.583;06/17/2021;12:00:00 am;103.208;06/17/2021;12:00:00 am;69.042;06/17/2021;12:00:00 am;0.000;06/17/2021;12:00:00 am;11.792
06/17/2021;1:00:00 am;0.000;06/17/2021;1:00:00 am;0.000;06/17/2021;1:00:00 am;0.000;06/17/2021;1:00:00 am;-7.417;06/17/2021;1:00:00 am;103.083;06/17/2021;1:00:00 am;66.667;06/17/2021;1:00:00 am;0.000;06/17/2021;1:00:00 am;11.000
06/17/2021;2:00:00 am;0.000;06/17/2021;2:00:00 am;0.000;06/17/2021;2:00:00 am;0.000;06/17/2021;2:00:00 am;-21.417;06/17/2021;2:00:00 am;100.875;06/17/2021;2:00:00 am;74.458;06/17/2021;2:00:00 am;0.000;06/17/2021;2:00:00 am;11.000
06/17/2021;3:00:00 am;0.000;06/17/2021;3:00:00 am;0.000;06/17/2021;3:00:00 am;0.000;06/17/2021;3:00:00 am;-34.708;06/17/2021;3:00:00 am;96.958;06/17/2021;3:00:00 am;80.542;06/17/2021;3:00:00 am;0.000;06/17/2021;3:00:00 am;11.000
06/17/2021;4:00:00 am;0.000;06/17/2021;4:00:00 am;0.000;06/17/2021;4:00:00 am;0.000;06/17/2021;4:00:00 am;-47.500;06/17/2021;4:00:00 am;91.042;06/17/2021;4:00:00 am;83.417;06/17/2021;4:00:00 am;0.000;06/17/2021;4:00:00 am;11.000
06/17/2021;5:00:00 am;0.008;06/17/2021;5:00:00 am;0.000;06/17/2021;5:00:00 am;0.008;06/17/2021;5:00:00 am;-59.292;06/17/2021;5:00:00 am;83.333;06/17/2021;5:00:00 am;85.917;06/17/2021;5:00:00 am;0.000;06/17/2021;5:00:00 am;11.000
06/17/2021;6:00:00 am;0.024;06/17/2021;6:00:00 am;0.000;06/17/2021;6:00:00 am;0.024;06/17/2021;6:00:00 am;-70.292;06/17/2021;6:00:00 am;75.333;06/17/2021;6:00:00 am;87.000;06/17/2021;6:00:00 am;0.000;06/17/2021;6:00:00 am;11.000
06/17/2021;7:00:00 am;0.051;06/17/2021;7:00:00 am;0.000;06/17/2021;7:00:00 am;0.051;06/17/2021;7:00:00 am;-81.500;06/17/2021;7:00:00 am;66.625;06/17/2021;7:00:00 am;84.958;06/17/2021;7:00:00 am;0.100;06/17/2021;7:00:00 am;11.000
06/17/2021;8:00:00 am;0.098;06/17/2021;8:00:00 am;0.002;06/17/2021;8:00:00 am;0.097;06/17/2021;8:00:00 am;-93.500;06/17/2021;8:00:00 am;57.625;06/17/2021;8:00:00 am;79.667;06/17/2021;8:00:00 am;0.200;06/17/2021;8:00:00 am;11.000
06/17/2021;9:00:00 am;0.116;06/17/2021;9:00:00 am;0.001;06/17/2021;9:00:00 am;0.116;06/17/2021;9:00:00 am;-106.625;06/17/2021;9:00:00 am;48.625;06/17/2021;9:00:00 am;80.875;06/17/2021;9:00:00 am;0.400;06/17/2021;9:00:00 am;11.000
06/17/2021;10:00:00 am;0.081;06/17/2021;10:00:00 am;0.000;06/17/2021;10:00:00 am;0.081;06/17/2021;10:00:00 am;-122.750;06/17/2021;10:00:00 am;40.542;06/17/2021;10:00:00 am;89.125;06/17/2021;10:00:00 am;0.800;06/17/2021;10:00:00 am;11.000
06/17/2021;11:00:00 am;0.082;06/17/2021;11:00:00 am;0.000;06/17/2021;11:00:00 am;0.082;06/17/2021;11:00:00 am;-142.792;06/17/2021;11:00:00 am;34.250;06/17/2021;11:00:00 am;90.000;06/17/2021;11:00:00 am;0.500;06/17/2021;11:00:00 am;11.208
06/17/2021;12:00:00 pm;0.146;06/17/2021;12:00:00 pm;0.001;06/17/2021;12:00:00 pm;0.145;06/17/2021;12:00:00 pm;-93.125;06/17/2021;12:00:00 pm;30.292;06/17/2021;12:00:00 pm;82.542;06/17/2021;12:00:00 pm;1.100;06/17/2021;12:00:00 pm;13.417
06/17/2021;1:00:00 pm;0.277;06/17/2021;1:00:00 pm;0.006;06/17/2021;1:00:00 pm;0.272;06/17/2021;1:00:00 pm;165.083;06/17/2021;1:00:00 pm;30.417;06/17/2021;1:00:00 pm;67.250;06/17/2021;1:00:00 pm;1.000;06/17/2021;1:00:00 pm;14.000
06/17/2021;2:00:00 pm;0.247;06/17/2021;2:00:00 pm;0.005;06/17/2021;2:00:00 pm;0.243;06/17/2021;2:00:00 pm;140.417;06/17/2021;2:00:00 pm;34.750;06/17/2021;2:00:00 pm;69.583;06/17/2021;2:00:00 pm;0.900;06/17/2021;2:00:00 pm;14.000
06/17/2021;3:00:00 pm;0.167;06/17/2021;3:00:00 pm;0.002;06/17/2021;3:00:00 pm;0.166;06/17/2021;3:00:00 pm;120.958;06/17/2021;3:00:00 pm;41.667;06/17/2021;3:00:00 pm;76.917;06/17/2021;3:00:00 pm;0.600;06/17/2021;3:00:00 pm;14.000
06/17/2021;4:00:00 pm;0.169;06/17/2021;4:00:00 pm;0.005;06/17/2021;4:00:00 pm;0.165;06/17/2021;4:00:00 pm;105.583;06/17/2021;4:00:00 pm;49.667;06/17/2021;4:00:00 pm;71.708;06/17/2021;4:00:00 pm;0.400;06/17/2021;4:00:00 pm;14.000
06/17/2021;5:00:00 pm;0.182;06/17/2021;5:00:00 pm;0.013;06/17/2021;5:00:00 pm;0.175;06/17/2021;5:00:00 pm;92.500;06/17/2021;5:00:00 pm;58.375;06/17/2021;5:00:00 pm;61.625;06/17/2021;5:00:00 pm;0.300;06/17/2021;5:00:00 pm;14.000
06/17/2021;6:00:00 pm;0.144;06/17/2021;6:00:00 pm;0.019;06/17/2021;6:00:00 pm;0.136;06/17/2021;6:00:00 pm;80.500;06/17/2021;6:00:00 pm;67.375;06/17/2021;6:00:00 pm;56.292;06/17/2021;6:00:00 pm;0.200;06/17/2021;6:00:00 pm;14.000
06/17/2021;7:00:00 pm;0.082;06/17/2021;7:00:00 pm;0.018;06/17/2021;7:00:00 pm;0.077;06/17/2021;7:00:00 pm;69.208;06/17/2021;7:00:00 pm;76.375;06/17/2021;7:00:00 pm;55.792;06/17/2021;7:00:00 pm;0.200;06/17/2021;7:00:00 pm;14.000
06/17/2021;8:00:00 pm;0.028;06/17/2021;8:00:00 pm;0.007;06/17/2021;8:00:00 pm;0.026;06/17/2021;8:00:00 pm;57.708;06/17/2021;8:00:00 pm;84.458;06/17/2021;8:00:00 pm;54.292;06/17/2021;8:00:00 pm;0.200;06/17/2021;8:00:00 pm;12.375
06/17/2021;9:00:00 pm;0.001;06/17/2021;9:00:00 pm;0.000;06/17/2021;9:00:00 pm;0.001;06/17/2021;9:00:00 pm;46.292;06/17/2021;9:00:00 pm;91.458;06/17/2021;9:00:00 pm;52.875;06/17/2021;9:00:00 pm;0.000;06/17/2021;9:00:00 pm;10.792
06/17/2021;10:00:00 pm;0.000;06/17/2021;10:00:00 pm;0.000;06/17/2021;10:00:00 pm;0.000;06/17/2021;10:00:00 pm;33.292;06/17/2021;10:00:00 pm;97.042;06/17/2021;10:00:00 pm;51.417;06/17/2021;10:00:00 pm;0.000;06/17/2021;10:00:00 pm;8.583
06/17/2021;11:00:00 pm;0.000;06/17/2021;11:00:00 pm;0.000;06/17/2021;11:00:00 pm;0.000;06/17/2021;11:00:00 pm;20.292;06/17/2021;11:00:00 pm;101.125;06/17/2021;11:00:00 pm;53.208;06/17/2021;11:00:00 pm;0.000;06/17/2021;11:00:00 pm;8.000
06/18/2021;12:00:00 am;0.000;06/18/2021;12:00:00 am;0.000;06/18/2021;12:00:00 am;0.000;06/18/2021;12:00:00 am;6.583;06/18/2021;12:00:00 am;103.208;06/18/2021;12:00:00 am;51.083;06/18/2021;12:00:00 am;0.000;06/18/2021;12:00:00 am;8.000
06/18/2021;1:00:00 am;0.000;06/18/2021;1:00:00 am;0.000;06/18/2021;1:00:00 am;0.000;06/18/2021;1:00:00 am;-7.417;06/18/2021;1:00:00 am;103.083;06/18/2021;1:00:00 am;40.000;06/18/2021;1:00:00 am;0.000;06/18/2021;1:00:00 am;8.000
06/18/2021;2:00:00 am;0.000;06/18/2021;2:00:00 am;0.000;06/18/2021;2:00:00 am;0.000;06/18/2021;2:00:00 am;-21.417;06/18/2021;2:00:00 am;100.875;06/18/2021;2:00:00 am;39.792;06/18/2021;2:00:00 am;0.000;06/18/2021;2:00:00 am;8.000
06/18/2021;3:00:00 am;0.000;06/18/2021;3:00:00 am;0.000;06/18/2021;3:00:00 am;0.000;06/18/2021;3:00:00 am;-34.708;06/18/2021;3:00:00 am;96.958;06/18/2021;3:00:00 am;39.000;06/18/2021;3:00:00 am;0.000;06/18/2021;3:00:00 am;8.000
06/18/2021;4:00:00 am;0.004;06/18/2021;4:00:00 am;0.001;06/18/2021;4:00:00 am;0.003;06/18/2021;4:00:00 am;-47.500;06/18/2021;4:00:00 am;91.042;06/18/2021;4:00:00 am;38.792;06/18/2021;4:00:00 am;0.000;06/18/2021;4:00:00 am;7.500
06/18/2021;5:00:00 am;0.047;06/18/2021;5:00:00 am;0.024;06/18/2021;5:00:00 am;0.043;06/18/2021;5:00:00 am;-59.292;06/18/2021;5:00:00 am;83.333;06/18/2021;5:00:00 am;36.875;06/18/2021;5:00:00 am;0.000;06/18/2021;5:00:00 am;8.000
