ghi,ghi90,ghi10,ebh,dni,dni10,dni90,dhi,air_temp,zenith,azimuth,cloud_opacity,period_end,period,Unnamed: 0
0,0,0,0,0,0,0,0,11,91,-64,55,2021-08-16T05:00:00.0000000Z,PT30M,
8,19,1,0,0,0,18,8,12,87,-70,55,2021-08-16T05:30:00.0000000Z,PT30M,
25,59,2,1,6,0,82,24,12,83,-76,57,2021-08-16T06:00:00.0000000Z,PT30M,
53,119,6,2,10,0,183,51,12,78,-82,55,2021-08-16T06:30:00.0000000Z,PT30M,
93,193,13,5,18,0,330,88,12,74,-87,51,2021-08-16T07:00:00.0000000Z,PT30M,
140,272,22,8,24,0,415,131,12,69,-93,48,2021-08-16T07:30:00.0000000Z,PT30M,
190,352,32,14,35,0,539,175,14,65,-100,46,2021-08-16T08:00:00.0000000Z,PT30M,
232,430,39,19,39,0,623,212,14,61,-106,46,2021-08-16T08:30:00.0000000Z,PT30M,
270,504,38,22,40,0,655,248,14,56,-113,46,2021-08-16T09:00:00.0000000Z,PT30M,
311,570,45,28,45,0,697,283,14,52,-121,45,2021-08-16T09:30:00.0000000Z,PT30M,
348,627,51,34,53,0,742,313,14,49,-129,44,2021-08-16T10:00:00.0000000Z,PT30M,
383,676,59,41,57,0,748,342,14,45,-138,43,2021-08-16T10:30:00.0000000Z,PT30M,
409,715,60,47,64,0,781,362,14,43,-147,42,2021-08-16T11:00:00.0000000Z,PT30M,
421,742,57,48,63,0,793,373,14,41,-158,43,2021-08-16T11:30:00.0000000Z,PT30M,
420,760,43,42,54,0,790,377,16,39,-169,44,2021-08-16T12:00:00.0000000Z,PT30M,
416,768,40,40,51,0,807,376,16,39,179,45,2021-08-16T12:30:00.0000000Z,PT30M,
413,762,38,39,50,0,798,374,16,39,168,45,2021-08-16T13:00:00.0000000Z,PT30M,
399,746,33,36,47,0,813,362,16,41,157,46,2021-08-16T13:30:00.0000000Z,PT30M,
379,719,27,33,44,0,807,345,14,43,146,47,2021-08-16T14:00:00.0000000Z,PT30M,
360,681,25,33,47,0,807,327,14,46,137,47,2021-08-16T14:30:00.0000000Z,PT30M,
337,633,28,31,48,0,787,305,14,49,128,46,2021-08-16T15:00:00.0000000Z,PT30M,
306,575,24,28,48,0,773,277,14,53,120,46,2021-08-16T15:30:00.0000000Z,PT30M,
259,509,17,21,38,0,742,238,14,57,113,49,2021-08-16T16:00:00.0000000Z,PT30M,
215,438,12,15,31,0,691,200,14,61,106,50,2021-08-16T16:30:00.0000000Z,PT30M,
172,362,11,11,28,0,655,160,14,66,99,52,2021-08-16T17:00:00.0000000Z,PT30M,
129,284,9,7,21,0,572,122,14,70,93,54,2021-08-16T17:30:00.0000000Z,PT30M,
86,206,6,3,14,0,505,82,14,75,87,58,2021-08-16T18:00:00.0000000Z,PT30M,
55,132,4,2,11,0,362,53,12,79,81,57,2021-08-16T18:30:00.0000000Z,PT30M,
29,66,2,1,6,0,129,28,12,83,75,55,2021-08-16T19:00:00.0000000Z,PT30M,
8,17,1,0,3,0,35,8,12,88,69,50,2021-08-16T19:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,92,63,44,2021-08-16T20:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,96,57,37,2021-08-16T20:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,99,51,30,2021-08-16T21:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,103,44,27,2021-08-16T21:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,106,38,27,2021-08-16T22:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,108,30,27,2021-08-16T22:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,110,23,28,2021-08-16T23:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,112,15,28,2021-08-16T23:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,113,8,29,2021-08-17T00:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,113,0,31,2021-08-17T00:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,113,-8,34,2021-08-17T01:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,112,-16,37,2021-08-17T01:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,110,-24,39,2021-08-17T02:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,108,-31,41,2021-08-17T02:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,106,-38,43,2021-08-17T03:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,103,-45,45,2021-08-17T03:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,99,-52,46,2021-08-17T04:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,96,-58,46,2021-08-17T04:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,92,-64,45,2021-08-17T05:00:00.0000000Z,PT30M,
9,17,1,0,1,0,12,9,12,87,-70,45,2021-08-17T05:30:00.0000000Z,PT30M,
32,61,2,1,8,0,88,31,12,83,-76,46,2021-08-17T06:00:00.0000000Z,PT30M,
65,122,6,3,20,0,252,61,12,79,-82,46,2021-08-17T06:30:00.0000000Z,PT30M,
105,192,11,7,28,0,327,97,12,74,-88,45,2021-08-17T07:00:00.0000000Z,PT30M,
148,267,16,12,36,0,453,136,14,70,-94,44,2021-08-17T07:30:00.0000000Z,PT30M,
197,343,23,19,46,0,502,177,14,65,-100,42,2021-08-17T08:00:00.0000000Z,PT30M,
237,415,25,25,52,0,582,212,14,61,-106,42,2021-08-17T08:30:00.0000000Z,PT30M,
277,486,30,31,57,0,638,245,14,57,-113,43,2021-08-17T09:00:00.0000000Z,PT30M,
313,548,32,36,60,0,670,277,14,53,-121,42,2021-08-17T09:30:00.0000000Z,PT30M,
343,605,37,37,57,0,689,305,14,49,-129,43,2021-08-17T10:00:00.0000000Z,PT30M,
373,652,40,41,59,0,716,331,14,46,-138,42,2021-08-17T10:30:00.0000000Z,PT30M,
395,691,41,43,59,0,727,351,14,43,-148,42,2021-08-17T11:00:00.0000000Z,PT30M,
406,717,41,43,57,0,736,363,14,41,-158,43,2021-08-17T11:30:00.0000000Z,PT30M,
414,734,41,43,57,0,746,370,14,40,-169,43,2021-08-17T12:00:00.0000000Z,PT30M,
410,739,36,40,51,0,739,369,14,39,179,44,2021-08-17T12:30:00.0000000Z,PT30M,
393,733,31,35,45,0,746,358,14,40,168,46,2021-08-17T13:00:00.0000000Z,PT30M,
373,716,28,30,39,0,739,343,14,41,157,47,2021-08-17T13:30:00.0000000Z,PT30M,
351,687,22,26,35,0,729,325,14,43,147,48,2021-08-17T14:00:00.0000000Z,PT30M,
322,648,19,22,32,0,715,299,14,46,137,50,2021-08-17T14:30:00.0000000Z,PT30M,
286,600,18,17,26,0,694,268,14,49,128,52,2021-08-17T15:00:00.0000000Z,PT30M,
264,543,16,17,29,0,668,247,14,53,120,51,2021-08-17T15:30:00.0000000Z,PT30M,
238,479,21,16,30,0,635,221,14,57,113,50,2021-08-17T16:00:00.0000000Z,PT30M,
207,409,23,15,31,0,584,192,14,61,106,49,2021-08-17T16:30:00.0000000Z,PT30M,
170,335,22,12,31,0,538,157,14,66,99,49,2021-08-17T17:00:00.0000000Z,PT30M,
132,259,19,9,25,0,450,122,14,70,93,49,2021-08-17T17:30:00.0000000Z,PT30M,
95,184,14,6,25,0,381,88,14,75,87,48,2021-08-17T18:00:00.0000000Z,PT30M,
57,112,8,3,18,0,230,54,14,79,81,49,2021-08-17T18:30:00.0000000Z,PT30M,
27,54,3,1,7,0,94,25,14,84,75,50,2021-08-17T19:00:00.0000000Z,PT30M,
6,12,1,0,0,0,14,6,14,88,70,50,2021-08-17T19:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,92,64,49,2021-08-17T20:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,96,57,48,2021-08-17T20:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,100,51,48,2021-08-17T21:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,103,44,48,2021-08-17T21:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,106,38,47,2021-08-17T22:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,109,30,47,2021-08-17T22:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,111,23,47,2021-08-17T23:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,112,15,47,2021-08-17T23:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,113,8,46,2021-08-18T00:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,113,0,45,2021-08-18T00:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,113,-8,45,2021-08-18T01:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,112,-16,45,2021-08-18T01:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,110,-24,45,2021-08-18T02:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,108,-31,45,2021-08-18T02:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,106,-38,45,2021-08-18T03:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,103,-45,44,2021-08-18T03:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,99,-52,45,2021-08-18T04:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,96,-58,45,2021-08-18T04:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,92,-64,45,2021-08-18T05:00:00.0000000Z,PT30M,
8,16,1,0,3,0,22,8,12,88,-70,45,2021-08-18T05:30:00.0000000Z,PT30M,
32,59,4,1,9,0,76,30,11,83,-76,46,2021-08-18T06:00:00.0000000Z,PT30M,
65,119,9,4,21,0,236,61,12,79,-82,44,2021-08-18T06:30:00.0000000Z,PT30M,
107,190,17,8,29,0,316,99,12,74,-88,43,2021-08-18T07:00:00.0000000Z,PT30M,
157,266,28,15,45,0,446,141,12,70,-94,40,2021-08-18T07:30:00.0000000Z,PT30M,
207,342,44,23,55,0,497,184,12,65,-100,39,2021-08-18T08:00:00.0000000Z,PT30M,
255,415,57,33,68,0,582,222,14,61,-107,38,2021-08-18T08:30:00.0000000Z,PT30M,
301,486,71,42,78,1,641,259,14,57,-114,37,2021-08-18T09:00:00.0000000Z,PT30M,
346,550,84,53,88,1,674,293,14,53,-121,36,2021-08-18T09:30:00.0000000Z,PT30M,
385,606,98,62,94,1,692,323,14,49,-129,36,2021-08-18T10:00:00.0000000Z,PT30M,
418,653,109,71,103,0,719,346,16,46,-138,35,2021-08-18T10:30:00.0000000Z,PT30M,
442,691,121,78,106,0,727,364,16,43,-148,35,2021-08-18T11:00:00.0000000Z,PT30M,
464,717,132,86,113,1,736,378,17,41,-158,35,2021-08-18T11:30:00.0000000Z,PT30M,
477,734,141,92,121,2,748,384,18,40,-169,34,2021-08-18T12:00:00.0000000Z,PT30M,
478,739,142,89,115,2,739,388,18,39,179,35,2021-08-18T12:30:00.0000000Z,PT30M,
474,732,139,89,116,1,748,384,18,40,168,35,2021-08-18T13:00:00.0000000Z,PT30M,
462,714,130,85,113,1,736,377,18,41,157,35,2021-08-18T13:30:00.0000000Z,PT30M,
440,686,123,81,112,1,731,359,18,44,147,35,2021-08-18T14:00:00.0000000Z,PT30M,
411,645,111,70,102,1,715,341,18,46,137,36,2021-08-18T14:30:00.0000000Z,PT30M,
378,598,99,64,99,2,696,314,18,50,128,36,2021-08-18T15:00:00.0000000Z,PT30M,
338,541,88,52,86,2,669,286,18,53,120,37,2021-08-18T15:30:00.0000000Z,PT30M,
297,476,71,45,82,2,632,252,17,57,113,37,2021-08-18T16:00:00.0000000Z,PT30M,
247,406,59,34,73,0,591,212,17,62,106,39,2021-08-18T16:30:00.0000000Z,PT30M,
199,332,45,25,62,0,536,174,17,66,100,39,2021-08-18T17:00:00.0000000Z,PT30M,
148,255,30,16,49,0,466,132,17,71,93,41,2021-08-18T17:30:00.0000000Z,PT30M,
100,180,17,8,33,0,359,91,16,75,87,44,2021-08-18T18:00:00.0000000Z,PT30M,
57,109,8,4,23,0,262,53,16,80,81,47,2021-08-18T18:30:00.0000000Z,PT30M,
25,51,3,1,6,0,82,24,16,84,76,50,2021-08-18T19:00:00.0000000Z,PT30M,
5,10,0,0,0,0,11,5,16,88,70,52,2021-08-18T19:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,92,64,55,2021-08-18T20:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,96,58,57,2021-08-18T20:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,100,51,59,2021-08-18T21:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,103,45,60,2021-08-18T21:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,106,38,61,2021-08-18T22:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,109,30,61,2021-08-18T22:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,111,23,62,2021-08-18T23:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,112,15,62,2021-08-18T23:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,113,7,63,2021-08-19T00:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,114,-1,62,2021-08-19T00:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,113,-8,60,2021-08-19T01:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,112,-16,59,2021-08-19T01:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,111,-24,57,2021-08-19T02:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,109,-31,54,2021-08-19T02:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,106,-39,53,2021-08-19T03:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,103,-45,52,2021-08-19T03:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,100,-52,52,2021-08-19T04:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,96,-58,52,2021-08-19T04:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,92,-65,53,2021-08-19T05:00:00.0000000Z,PT30M,
6,14,1,0,0,0,18,6,12,88,-71,53,2021-08-19T05:30:00.0000000Z,PT30M,
25,56,2,1,6,0,94,24,12,84,-76,54,2021-08-19T06:00:00.0000000Z,PT30M,
54,116,5,2,11,0,215,52,12,79,-82,52,2021-08-19T06:30:00.0000000Z,PT30M,
92,187,11,5,20,0,367,87,12,75,-88,50,2021-08-19T07:00:00.0000000Z,PT30M,
136,262,20,8,25,0,430,128,14,70,-94,47,2021-08-19T07:30:00.0000000Z,PT30M,
187,339,32,16,40,0,541,171,14,66,-100,44,2021-08-19T08:00:00.0000000Z,PT30M,
232,412,40,21,43,0,569,211,16,61,-107,43,2021-08-19T08:30:00.0000000Z,PT30M,
278,482,55,28,53,0,629,249,17,57,-114,42,2021-08-19T09:00:00.0000000Z,PT30M,
315,547,64,33,56,0,668,281,17,53,-121,42,2021-08-19T09:30:00.0000000Z,PT30M,
343,603,62,35,53,0,684,308,18,49,-130,43,2021-08-19T10:00:00.0000000Z,PT30M,
360,650,63,34,49,0,713,326,18,46,-138,44,2021-08-19T10:30:00.0000000Z,PT30M,
370,688,60,31,42,0,721,338,19,43,-148,46,2021-08-19T11:00:00.0000000Z,PT30M,
370,715,51,27,36,0,731,342,19,41,-158,48,2021-08-19T11:30:00.0000000Z,PT30M,
365,731,49,24,32,0,744,341,20,40,-169,49,2021-08-19T12:00:00.0000000Z,PT30M,
362,736,46,23,30,0,751,339,20,40,179,50,2021-08-19T12:30:00.0000000Z,PT30M,
366,729,49,25,33,0,747,341,20,40,168,49,2021-08-19T13:00:00.0000000Z,PT30M,
364,711,50,27,37,0,742,336,20,42,157,48,2021-08-19T13:30:00.0000000Z,PT30M,
356,683,49,29,40,0,731,327,20,44,147,47,2021-08-19T14:00:00.0000000Z,PT30M,
340,643,46,29,43,0,715,310,20,47,137,47,2021-08-19T14:30:00.0000000Z,PT30M,
314,594,47,27,42,0,695,287,20,50,128,47,2021-08-19T15:00:00.0000000Z,PT30M,
284,536,38,24,42,0,668,259,19,54,120,47,2021-08-19T15:30:00.0000000Z,PT30M,
242,472,29,19,37,0,632,223,19,58,113,48,2021-08-19T16:00:00.0000000Z,PT30M,
201,402,21,14,31,0,589,187,18,62,106,49,2021-08-19T16:30:00.0000000Z,PT30M,
156,327,14,9,23,0,521,147,18,66,100,52,2021-08-19T17:00:00.0000000Z,PT30M,
112,251,9,5,17,0,461,106,17,71,94,55,2021-08-19T17:30:00.0000000Z,PT30M,
73,176,5,3,12,0,336,69,17,75,88,58,2021-08-19T18:00:00.0000000Z,PT30M,
40,106,3,1,7,0,253,39,17,80,82,61,2021-08-19T18:30:00.0000000Z,PT30M,
17,47,1,1,6,0,65,16,16,84,76,63,2021-08-19T19:00:00.0000000Z,PT30M,
3,8,0,0,0,0,7,3,16,89,70,63,2021-08-19T19:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,16,93,64,64,2021-08-19T20:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,16,97,58,65,2021-08-19T20:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,16,100,51,66,2021-08-19T21:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,104,45,67,2021-08-19T21:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,107,38,68,2021-08-19T22:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,109,31,68,2021-08-19T22:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,111,23,69,2021-08-19T23:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,113,15,70,2021-08-19T23:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,114,7,71,2021-08-20T00:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,114,-1,70,2021-08-20T00:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,114,-9,67,2021-08-20T01:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,113,-16,64,2021-08-20T01:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,111,-24,61,2021-08-20T02:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,109,-32,57,2021-08-20T02:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,106,-39,53,2021-08-20T03:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,103,-46,51,2021-08-20T03:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,100,-52,50,2021-08-20T04:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,96,-59,49,2021-08-20T04:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,92,-65,48,2021-08-20T05:00:00.0000000Z,PT30M,
6,12,0,0,0,0,14,6,12,88,-71,48,2021-08-20T05:30:00.0000000Z,PT30M,
29,54,3,1,9,0,82,27,12,84,-77,46,2021-08-20T06:00:00.0000000Z,PT30M,
61,112,7,3,19,0,198,58,12,79,-83,45,2021-08-20T06:30:00.0000000Z,PT30M,
106,184,16,8,33,0,355,97,12,75,-88,42,2021-08-20T07:00:00.0000000Z,PT30M,
155,259,26,15,44,0,415,139,14,70,-95,40,2021-08-20T07:30:00.0000000Z,PT30M,
209,335,40,26,64,0,524,182,14,66,-101,37,2021-08-20T08:00:00.0000000Z,PT30M,
259,409,54,37,80,0,596,221,16,62,-107,36,2021-08-20T08:30:00.0000000Z,PT30M,
311,479,70,49,91,0,621,261,17,57,-114,35,2021-08-20T09:00:00.0000000Z,PT30M,
357,544,81,61,103,0,658,295,17,53,-122,34,2021-08-20T09:30:00.0000000Z,PT30M,
397,600,93,75,117,2,699,322,18,50,-130,33,2021-08-20T10:00:00.0000000Z,PT30M,
434,647,107,85,123,1,705,349,18,46,-139,32,2021-08-20T10:30:00.0000000Z,PT30M,
460,685,118,94,131,1,733,366,19,44,-148,32,2021-08-20T11:00:00.0000000Z,PT30M,
478,712,122,99,134,1,742,379,19,42,-159,32,2021-08-20T11:30:00.0000000Z,PT30M,
491,728,129,105,139,1,748,386,20,41,-170,32,2021-08-20T12:00:00.0000000Z,PT30M,
491,733,130,101,132,1,750,389,20,40,179,32,2021-08-20T12:30:00.0000000Z,PT30M,
479,726,128,95,126,1,748,384,20,41,168,33,2021-08-20T13:00:00.0000000Z,PT30M,
511,539,429,324,517,321,589,187,19,50,-131,14,2021-08-23T10:00:00.0000000Z,PT30M,
549,560,471,316,466,245,490,233,19,47,-139,14,2021-08-23T10:30:00.0000000Z,PT30M,
572,685,424,300,427,108,785,272,20,45,-149,16,2021-08-23T11:00:00.0000000Z,PT30M,
643,715,469,416,575,158,801,227,20,43,-159,10,2021-08-23T11:30:00.0000000Z,PT30M,
573,734,426,230,308,80,790,343,20,41,-170,22,2021-08-23T12:00:00.0000000Z,PT30M,
603,742,399,280,370,59,796,323,21,41,179,19,2021-08-23T12:30:00.0000000Z,PT30M,
575,737,365,230,309,36,813,345,21,42,168,22,2021-08-23T13:00:00.0000000Z,PT30M,
560,721,318,223,305,20,805,337,21,43,157,22,2021-08-23T13:30:00.0000000Z,PT30M,
594,693,317,318,446,23,785,276,21,45,147,14,2021-08-23T14:00:00.0000000Z,PT30M,
604,650,287,420,628,20,789,184,21,48,138,7,2021-08-23T14:30:00.0000000Z,PT30M,
581,601,283,435,691,27,764,146,21,51,129,3,2021-08-23T15:00:00.0000000Z,PT30M,
536,542,254,419,730,27,753,117,21,55,121,1,2021-08-23T15:30:00.0000000Z,PT30M,
466,476,214,348,677,22,720,117,21,59,114,2,2021-08-23T16:00:00.0000000Z,PT30M,
390,405,172,270,596,17,670,120,21,63,107,3,2021-08-23T16:30:00.0000000Z,PT30M,
312,329,129,205,549,12,651,106,21,68,100,5,2021-08-23T17:00:00.0000000Z,PT30M,
233,253,86,126,408,7,553,106,20,72,94,8,2021-08-23T17:30:00.0000000Z,PT30M,
156,176,50,71,319,4,498,84,19,77,88,11,2021-08-23T18:00:00.0000000Z,PT30M,
87,103,26,25,151,2,294,62,17,81,82,15,2021-08-23T18:30:00.0000000Z,PT30M,
32,41,9,4,27,0,59,28,16,85,76,20,2021-08-23T19:00:00.0000000Z,PT30M,
1,1,0,0,0,0,0,1,14,90,70,22,2021-08-23T19:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,94,64,21,2021-08-23T20:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,98,58,21,2021-08-23T20:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,102,52,22,2021-08-23T21:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,105,45,23,2021-08-23T21:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,108,38,26,2021-08-23T22:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,111,31,27,2021-08-23T22:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,113,23,27,2021-08-23T23:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,114,15,25,2021-08-23T23:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,115,7,21,2021-08-24T00:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,115,-1,21,2021-08-24T00:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,115,-9,24,2021-08-24T01:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,114,-17,29,2021-08-24T01:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,112,-25,33,2021-08-24T02:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,110,-32,38,2021-08-24T02:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,108,-40,43,2021-08-24T03:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,104,-46,45,2021-08-24T03:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,101,-53,44,2021-08-24T04:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,97,-60,43,2021-08-24T04:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,93,-66,41,2021-08-24T05:00:00.0000000Z,PT30M,
3,6,1,0,0,0,12,3,12,89,-72,40,2021-08-24T05:30:00.0000000Z,PT30M,
29,49,11,2,12,0,88,27,12,85,-78,40,2021-08-24T06:00:00.0000000Z,PT30M,
67,112,27,5,33,0,259,62,12,80,-84,39,2021-08-24T06:30:00.0000000Z,PT30M,
110,184,45,11,46,3,422,99,14,76,-90,39,2021-08-24T07:00:00.0000000Z,PT30M,
158,260,67,18,55,3,482,140,14,71,-96,38,2021-08-24T07:30:00.0000000Z,PT30M,
208,336,93,28,71,4,586,180,14,67,-102,37,2021-08-24T08:00:00.0000000Z,PT30M,
259,410,121,37,80,4,605,221,16,62,-108,36,2021-08-24T08:30:00.0000000Z,PT30M,
307,479,142,49,93,4,662,257,17,58,-115,35,2021-08-24T09:00:00.0000000Z,PT30M,
357,542,172,66,112,6,689,291,18,54,-123,33,2021-08-24T09:30:00.0000000Z,PT30M,
413,598,201,95,152,6,739,317,19,51,-131,30,2021-08-24T10:00:00.0000000Z,PT30M,
454,644,226,116,173,7,760,337,19,48,-140,29,2021-08-24T10:30:00.0000000Z,PT30M,
476,681,234,117,166,7,759,359,20,45,-149,29,2021-08-24T11:00:00.0000000Z,PT30M,
487,706,236,114,156,6,762,372,20,43,-159,30,2021-08-24T11:30:00.0000000Z,PT30M,
490,721,234,109,147,6,772,380,21,42,-170,31,2021-08-24T12:00:00.0000000Z,PT30M,
487,724,231,102,135,6,754,384,21,41,179,32,2021-08-24T12:30:00.0000000Z,PT30M,
484,716,225,106,143,5,764,378,21,42,168,32,2021-08-24T13:00:00.0000000Z,PT30M,
471,696,212,103,140,4,744,367,21,43,157,32,2021-08-24T13:30:00.0000000Z,PT30M,
450,665,196,99,140,4,728,351,21,45,147,32,2021-08-24T14:00:00.0000000Z,PT30M,
422,624,177,93,139,4,719,329,21,48,138,32,2021-08-24T14:30:00.0000000Z,PT30M,
379,572,151,79,128,3,711,299,21,52,129,33,2021-08-24T15:00:00.0000000Z,PT30M,
341,517,131,66,115,3,673,274,21,55,121,34,2021-08-24T15:30:00.0000000Z,PT30M,
297,453,108,55,107,2,641,242,21,59,114,34,2021-08-24T16:00:00.0000000Z,PT30M,
248,383,86,42,93,2,584,206,21,63,107,35,2021-08-24T16:30:00.0000000Z,PT30M,
197,309,63,31,83,3,558,166,21,68,101,36,2021-08-24T17:00:00.0000000Z,PT30M,
147,234,43,19,63,2,450,128,20,72,94,36,2021-08-24T17:30:00.0000000Z,PT30M,
100,160,25,12,54,0,382,88,19,77,88,37,2021-08-24T18:00:00.0000000Z,PT30M,
55,92,13,5,29,0,206,50,18,81,82,39,2021-08-24T18:30:00.0000000Z,PT30M,
20,35,5,1,9,0,59,19,17,86,77,42,2021-08-24T19:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,16,90,71,42,2021-08-24T19:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,94,65,40,2021-08-24T20:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,98,58,38,2021-08-24T20:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,102,52,37,2021-08-24T21:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,105,45,36,2021-08-24T21:30:00.0000000Z,PT30M,
