PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ghi,Zenith
2020-07-03T07:00:00Z,2020-07-03T06:00:00Z,PT60M,11.0,-79,73.5,76,0,76,69
2020-07-03T08:00:00Z,2020-07-03T07:00:00Z,PT60M,11.2,-91,72.9,119,0,119,60
2020-07-03T09:00:00Z,2020-07-03T08:00:00Z,PT60M,11.7,-103,79.0,122,0,122,51
2020-07-03T10:00:00Z,2020-07-03T09:00:00Z,PT60M,12.4,-118,75.8,169,0,169,43
2020-07-03T11:00:00Z,2020-07-03T10:00:00Z,PT60M,13.7,-137,81.9,143,0,143,36
2020-07-03T12:00:00Z,2020-07-03T11:00:00Z,PT60M,14.4,-161,70.3,247,0,247,31
2020-07-03T13:00:00Z,2020-07-03T12:00:00Z,PT60M,14.1,172,73.4,223,0,223,30
2020-07-03T14:00:00Z,2020-07-03T13:00:00Z,PT60M,14.1,147,71.0,233,0,233,34
2020-07-03T15:00:00Z,2020-07-03T14:00:00Z,PT60M,14.5,126,70.2,218,0,218,40
2020-07-03T16:00:00Z,2020-07-03T15:00:00Z,PT60M,14.6,109,71.3,180,0,180,48
2020-07-03T17:00:00Z,2020-07-03T16:00:00Z,PT60M,14.1,96,70.2,148,0,148,57
2020-07-03T18:00:00Z,2020-07-03T17:00:00Z,PT60M,13.7,84,74.6,90,0,90,66
2020-07-03T19:00:00Z,2020-07-03T18:00:00Z,PT60M,13.8,72,67.8,63,0,63,74
2020-07-03T20:00:00Z,2020-07-03T19:00:00Z,PT60M,14.1,61,54.0,34,0,34,83
2020-07-03T21:00:00Z,2020-07-03T20:00:00Z,PT60M,14.3,49,67.8,2,0,2,90
2020-07-03T22:00:00Z,2020-07-03T21:00:00Z,PT60M,14.5,37,62.4,0,0,0,96
2020-07-03T23:00:00Z,2020-07-03T22:00:00Z,PT60M,14.9,24,76.9,0,0,0,101
2020-07-04T00:00:00Z,2020-07-03T23:00:00Z,PT60M,15.1,10,76.5,0,0,0,103
2020-07-04T01:00:00Z,2020-07-04T00:00:00Z,PT60M,15.3,-4,65.4,0,0,0,104
2020-07-04T02:00:00Z,2020-07-04T01:00:00Z,PT60M,15.4,-18,70.7,0,0,0,102
2020-07-04T03:00:00Z,2020-07-04T02:00:00Z,PT60M,15.5,-32,80.4,0,0,0,98
2020-07-04T04:00:00Z,2020-07-04T03:00:00Z,PT60M,15.6,-44,93.2,0,0,0,93
2020-07-04T05:00:00Z,2020-07-04T04:00:00Z,PT60M,15.6,-56,82.4,7,0,7,86
2020-07-04T06:00:00Z,2020-07-04T05:00:00Z,PT60M,15.5,-68,75.7,37,0,37,78
2020-07-04T07:00:00Z,2020-07-04T06:00:00Z,PT60M,15.3,-79,80.0,61,0,61,69
2020-07-04T08:00:00Z,2020-07-04T07:00:00Z,PT60M,15.2,-91,77.1,100,0,100,60
2020-07-04T09:00:00Z,2020-07-04T08:00:00Z,PT60M,16.1,-103,74.2,147,0,147,51
2020-07-04T10:00:00Z,2020-07-04T09:00:00Z,PT60M,17.1,-118,69.8,210,0,210,43
2020-07-04T11:00:00Z,2020-07-04T10:00:00Z,PT60M,17.1,-137,69.2,240,0,240,36
2020-07-04T12:00:00Z,2020-07-04T11:00:00Z,PT60M,17.3,-161,74.9,208,0,208,31
2020-07-04T13:00:00Z,2020-07-04T12:00:00Z,PT60M,17.3,172,81.7,154,0,154,30
2020-07-04T14:00:00Z,2020-07-04T13:00:00Z,PT60M,17.4,147,81.6,148,0,148,34
2020-07-04T15:00:00Z,2020-07-04T14:00:00Z,PT60M,17.1,126,70.6,216,0,216,40
2020-07-04T16:00:00Z,2020-07-04T15:00:00Z,PT60M,16.8,109,62.6,234,0,234,48
2020-07-04T17:00:00Z,2020-07-04T16:00:00Z,PT60M,16.8,96,64.5,179,0,179,57
2020-07-04T18:00:00Z,2020-07-04T17:00:00Z,PT60M,17.0,84,63.5,130,0,130,66
2020-07-04T19:00:00Z,2020-07-04T18:00:00Z,PT60M,17.2,73,64.4,71,0,71,74
2020-07-04T20:00:00Z,2020-07-04T19:00:00Z,PT60M,16.7,61,36.6,45,0,45,83
2020-07-04T21:00:00Z,2020-07-04T20:00:00Z,PT60M,16.6,50,51.2,4,0,4,90
2020-07-04T22:00:00Z,2020-07-04T21:00:00Z,PT60M,16.6,37,51.0,0,0,0,96
2020-07-04T23:00:00Z,2020-07-04T22:00:00Z,PT60M,16.6,24,41.9,0,0,0,101
2020-07-05T00:00:00Z,2020-07-04T23:00:00Z,PT60M,16.6,10,42.8,0,0,0,103
2020-07-05T01:00:00Z,2020-07-05T00:00:00Z,PT60M,16.8,-4,45.2,0,0,0,104
2020-07-05T02:00:00Z,2020-07-05T01:00:00Z,PT60M,16.9,-18,46.7,0,0,0,102
2020-07-05T03:00:00Z,2020-07-05T02:00:00Z,PT60M,16.6,-32,43.8,0,0,0,98
2020-07-05T04:00:00Z,2020-07-05T03:00:00Z,PT60M,15.8,-44,41.5,0,0,0,93
2020-07-05T05:00:00Z,2020-07-05T04:00:00Z,PT60M,14.3,-56,23.1,23,103,35,86
2020-07-05T06:00:00Z,2020-07-05T05:00:00Z,PT60M,13.2,-68,30.7,76,135,104,78
2020-07-05T07:00:00Z,2020-07-05T06:00:00Z,PT60M,13.1,-79,27.1,145,217,219,69
2020-07-05T08:00:00Z,2020-07-05T07:00:00Z,PT60M,13.0,-91,47.0,247,0,247,60
2020-07-05T09:00:00Z,2020-07-05T08:00:00Z,PT60M,13.0,-103,8.8,137,666,557,52
2020-07-05T10:00:00Z,2020-07-05T09:00:00Z,PT60M,13.4,-119,10.6,212,608,650,43
2020-07-05T11:00:00Z,2020-07-05T10:00:00Z,PT60M,13.5,-137,45.3,408,52,451,36
2020-07-05T12:00:00Z,2020-07-05T11:00:00Z,PT60M,13.9,-161,41.1,494,22,512,31
2020-07-05T13:00:00Z,2020-07-05T12:00:00Z,PT60M,14.3,172,67.3,284,0,284,31
2020-07-05T14:00:00Z,2020-07-05T13:00:00Z,PT60M,14.3,147,63.8,301,0,301,34
2020-07-05T15:00:00Z,2020-07-05T14:00:00Z,PT60M,14.6,126,45.5,330,106,409,40
2020-07-05T16:00:00Z,2020-07-05T15:00:00Z,PT60M,14.7,110,47.4,220,175,332,48
2020-07-05T17:00:00Z,2020-07-05T16:00:00Z,PT60M,14.1,96,23.2,270,224,386,57
2020-07-05T18:00:00Z,2020-07-05T17:00:00Z,PT60M,13.4,84,38.1,173,113,227,66
2020-07-05T19:00:00Z,2020-07-05T18:00:00Z,PT60M,12.8,73,35.1,107,63,122,74
2020-07-05T20:00:00Z,2020-07-05T19:00:00Z,PT60M,11.8,61,32.8,50,0,50,83
2020-07-05T21:00:00Z,2020-07-05T20:00:00Z,PT60M,10.9,50,46.3,3,0,3,90
2020-07-05T22:00:00Z,2020-07-05T21:00:00Z,PT60M,10.3,37,42.2,0,0,0,96
2020-07-05T23:00:00Z,2020-07-05T22:00:00Z,PT60M,9.8,24,43.1,0,0,0,101
2020-07-06T00:00:00Z,2020-07-05T23:00:00Z,PT60M,9.7,10,40.4,0,0,0,104
2020-07-06T01:00:00Z,2020-07-06T00:00:00Z,PT60M,9.7,-4,45.9,0,0,0,104
2020-07-06T02:00:00Z,2020-07-06T01:00:00Z,PT60M,9.7,-18,41.3,0,0,0,102
2020-07-06T03:00:00Z,2020-07-06T02:00:00Z,PT60M,9.3,-32,17.5,0,0,0,99
2020-07-06T04:00:00Z,2020-07-06T03:00:00Z,PT60M,8.9,-44,33.0,0,0,0,93
2020-07-06T05:00:00Z,2020-07-06T04:00:00Z,PT60M,9.4,-56,9.2,22,154,39,86
2020-07-06T06:00:00Z,2020-07-06T05:00:00Z,PT60M,10.3,-68,42.0,54,156,79,78
2020-07-06T07:00:00Z,2020-07-06T06:00:00Z,PT60M,11.0,-79,52.0,146,0,146,70
2020-07-06T08:00:00Z,2020-07-06T07:00:00Z,PT60M,11.9,-91,59.8,179,0,179,61
2020-07-06T09:00:00Z,2020-07-06T08:00:00Z,PT60M,13.3,-103,54.7,271,0,271,52
2020-07-06T10:00:00Z,2020-07-06T09:00:00Z,PT60M,14.2,-119,66.1,244,0,244,43
2020-07-06T11:00:00Z,2020-07-06T10:00:00Z,PT60M,14.8,-137,61.2,317,0,317,36
2020-07-06T12:00:00Z,2020-07-06T11:00:00Z,PT60M,15.4,-161,56.6,377,0,377,32
2020-07-06T13:00:00Z,2020-07-06T12:00:00Z,PT60M,15.7,172,34.8,494,90,571,31
2020-07-06T14:00:00Z,2020-07-06T13:00:00Z,PT60M,15.6,147,22.7,373,337,656,34
2020-07-06T15:00:00Z,2020-07-06T14:00:00Z,PT60M,15.5,126,17.7,323,410,636,40
2020-07-06T16:00:00Z,2020-07-06T15:00:00Z,PT60M,15.2,110,25.5,366,189,492,48
2020-07-06T17:00:00Z,2020-07-06T16:00:00Z,PT60M,14.7,96,6.9,159,597,486,57
2020-07-06T18:00:00Z,2020-07-06T17:00:00Z,PT60M,14.2,84,10.5,143,448,332,66
2020-07-06T19:00:00Z,2020-07-06T18:00:00Z,PT60M,13.5,73,7.9,90,402,196,74
2020-07-06T20:00:00Z,2020-07-06T19:00:00Z,PT60M,12.2,61,4.4,35,325,81,83
2020-07-06T21:00:00Z,2020-07-06T20:00:00Z,PT60M,10.5,50,46.1,4,0,4,90
2020-07-06T22:00:00Z,2020-07-06T21:00:00Z,PT60M,9.6,37,41.3,0,0,0,96
2020-07-06T23:00:00Z,2020-07-06T22:00:00Z,PT60M,9.2,24,68.2,0,0,0,101
2020-07-07T00:00:00Z,2020-07-06T23:00:00Z,PT60M,8.7,10,73.6,0,0,0,104
2020-07-07T01:00:00Z,2020-07-07T00:00:00Z,PT60M,8.3,-4,82.2,0,0,0,104
2020-07-07T02:00:00Z,2020-07-07T01:00:00Z,PT60M,8.6,-18,69.5,0,0,0,102
2020-07-07T03:00:00Z,2020-07-07T02:00:00Z,PT60M,9.1,-32,65.5,0,0,0,99
2020-07-07T04:00:00Z,2020-07-07T03:00:00Z,PT60M,9.5,-44,62.2,0,0,0,93
2020-07-07T05:00:00Z,2020-07-07T04:00:00Z,PT60M,9.8,-56,44.7,23,12,24,86
2020-07-07T06:00:00Z,2020-07-07T05:00:00Z,PT60M,10.7,-68,49.4,76,0,76,78
2020-07-07T07:00:00Z,2020-07-07T06:00:00Z,PT60M,12.1,-79,59.9,116,0,116,70
2020-07-07T08:00:00Z,2020-07-07T07:00:00Z,PT60M,13.3,-91,52.6,209,0,209,61
2020-07-07T09:00:00Z,2020-07-07T08:00:00Z,PT60M,13.4,-104,54.4,265,0,265,52
2020-07-07T10:00:00Z,2020-07-07T09:00:00Z,PT60M,12.3,-119,66.0,237,0,237,43
2020-07-07T11:00:00Z,2020-07-07T10:00:00Z,PT60M,11.5,-137,72.3,218,0,218,36
2020-07-07T12:00:00Z,2020-07-07T11:00:00Z,PT60M,11.2,-161,75.7,203,0,203,32
2020-07-07T13:00:00Z,2020-07-07T12:00:00Z,PT60M,11.1,172,75.9,203,0,203,31
2020-07-07T14:00:00Z,2020-07-07T13:00:00Z,PT60M,11.3,147,82.7,140,0,140,34
2020-07-07T15:00:00Z,2020-07-07T14:00:00Z,PT60M,11.3,126,74.3,189,0,189,40
2020-07-07T16:00:00Z,2020-07-07T15:00:00Z,PT60M,11.0,110,64.2,223,0,223,48
2020-07-07T17:00:00Z,2020-07-07T16:00:00Z,PT60M,10.9,96,61.6,188,0,188,57
2020-07-07T18:00:00Z,2020-07-07T17:00:00Z,PT60M,10.9,84,71.4,102,0,102,66
2020-07-07T19:00:00Z,2020-07-07T18:00:00Z,PT60M,10.9,73,77.6,44,0,44,75
2020-07-07T20:00:00Z,2020-07-07T19:00:00Z,PT60M,10.9,61,53.1,34,0,34,83
2020-07-07T21:00:00Z,2020-07-07T20:00:00Z,PT60M,11.1,50,89.2,1,0,1,90
2020-07-07T22:00:00Z,2020-07-07T21:00:00Z,PT60M,11.3,37,86.5,0,0,0,96
2020-07-07T23:00:00Z,2020-07-07T22:00:00Z,PT60M,11.5,24,73.1,0,0,0,101
2020-07-08T00:00:00Z,2020-07-07T23:00:00Z,PT60M,11.8,10,77.4,0,0,0,104
2020-07-08T01:00:00Z,2020-07-08T00:00:00Z,PT60M,12.3,-4,83.6,0,0,0,104
2020-07-08T02:00:00Z,2020-07-08T01:00:00Z,PT60M,12.6,-18,89.5,0,0,0,103
2020-07-08T03:00:00Z,2020-07-08T02:00:00Z,PT60M,12.6,-32,80.0,0,0,0,99
2020-07-08T04:00:00Z,2020-07-08T03:00:00Z,PT60M,12.4,-44,73.7,0,0,0,93
2020-07-08T05:00:00Z,2020-07-08T04:00:00Z,PT60M,12.3,-56,81.4,4,0,4,86
2020-07-08T06:00:00Z,2020-07-08T05:00:00Z,PT60M,12.5,-68,71.9,44,0,44,78
2020-07-08T07:00:00Z,2020-07-08T06:00:00Z,PT60M,13.1,-79,63.6,101,0,101,70
2020-07-08T08:00:00Z,2020-07-08T07:00:00Z,PT60M,13.6,-91,61.1,167,0,167,61
2020-07-08T09:00:00Z,2020-07-08T08:00:00Z,PT60M,14.0,-104,57.4,243,0,243,52
2020-07-08T10:00:00Z,2020-07-08T09:00:00Z,PT60M,13.9,-119,59.7,281,0,281,43
2020-07-08T11:00:00Z,2020-07-08T10:00:00Z,PT60M,13.9,-137,64.6,277,0,277,36
2020-07-08T12:00:00Z,2020-07-08T11:00:00Z,PT60M,14.9,-161,68.7,261,0,261,32
2020-07-08T13:00:00Z,2020-07-08T12:00:00Z,PT60M,16.1,173,68.7,263,0,263,31
2020-07-08T14:00:00Z,2020-07-08T13:00:00Z,PT60M,16.5,147,61.0,315,0,315,34
2020-07-08T15:00:00Z,2020-07-08T14:00:00Z,PT60M,16.4,126,67.6,237,0,237,40
2020-07-08T16:00:00Z,2020-07-08T15:00:00Z,PT60M,15.5,110,62.0,231,0,231,48
2020-07-08T17:00:00Z,2020-07-08T16:00:00Z,PT60M,14.4,96,73.2,128,0,128,57
2020-07-08T18:00:00Z,2020-07-08T17:00:00Z,PT60M,13.8,84,71.0,95,0,95,66
2020-07-08T19:00:00Z,2020-07-08T18:00:00Z,PT60M,13.5,73,75.7,44,0,44,75
2020-07-08T20:00:00Z,2020-07-08T19:00:00Z,PT60M,13.5,62,61.4,25,0,25,83
2020-07-08T21:00:00Z,2020-07-08T20:00:00Z,PT60M,13.4,50,72.5,2,0,2,90
2020-07-08T22:00:00Z,2020-07-08T21:00:00Z,PT60M,13.5,37,63.1,0,0,0,97
2020-07-08T23:00:00Z,2020-07-08T22:00:00Z,PT60M,13.8,24,74.5,0,0,0,101
2020-07-09T00:00:00Z,2020-07-08T23:00:00Z,PT60M,13.8,10,69.9,0,0,0,104
2020-07-09T01:00:00Z,2020-07-09T00:00:00Z,PT60M,13.7,-4,74.3,0,0,0,104
2020-07-09T02:00:00Z,2020-07-09T01:00:00Z,PT60M,13.6,-18,53.8,0,0,0,103
2020-07-09T03:00:00Z,2020-07-09T02:00:00Z,PT60M,13.7,-32,51.4,0,0,0,99
2020-07-09T04:00:00Z,2020-07-09T03:00:00Z,PT60M,14.0,-44,71.8,0,0,0,93
2020-07-09T05:00:00Z,2020-07-09T04:00:00Z,PT60M,14.3,-56,62.6,14,0,14,86
2020-07-09T06:00:00Z,2020-07-09T05:00:00Z,PT60M,14.1,-68,75.5,37,0,37,78
2020-07-09T07:00:00Z,2020-07-09T06:00:00Z,PT60M,13.6,-79,68.4,91,0,91,70
2020-07-09T08:00:00Z,2020-07-09T07:00:00Z,PT60M,13.1,-91,66.9,142,0,142,61
2020-07-09T09:00:00Z,2020-07-09T08:00:00Z,PT60M,12.5,-104,61.9,221,0,221,52
2020-07-09T10:00:00Z,2020-07-09T09:00:00Z,PT60M,12.3,-119,63.1,255,0,255,44
2020-07-09T11:00:00Z,2020-07-09T10:00:00Z,PT60M,12.2,-137,70.4,230,0,230,37
2020-07-09T12:00:00Z,2020-07-09T11:00:00Z,PT60M,12.4,-161,80.3,163,0,163,32
2020-07-09T13:00:00Z,2020-07-09T12:00:00Z,PT60M,12.6,173,75.0,208,0,208,31
2020-07-09T14:00:00Z,2020-07-09T13:00:00Z,PT60M,12.5,147,77.1,183,0,183,34
2020-07-09T15:00:00Z,2020-07-09T14:00:00Z,PT60M,12.5,127,69.5,221,0,221,40
2020-07-09T16:00:00Z,2020-07-09T15:00:00Z,PT60M,12.7,110,75.2,154,0,154,48
2020-07-09T17:00:00Z,2020-07-09T16:00:00Z,PT60M,12.8,96,73.0,132,0,132,57
2020-07-09T18:00:00Z,2020-07-09T17:00:00Z,PT60M,12.5,84,73.2,93,0,93,66
2020-07-09T19:00:00Z,2020-07-09T18:00:00Z,PT60M,12.1,73,74.1,51,0,51,75
2020-07-09T20:00:00Z,2020-07-09T19:00:00Z,PT60M,11.7,62,47.9,35,0,35,83
2020-07-09T21:00:00Z,2020-07-09T20:00:00Z,PT60M,11.3,50,38.6,3,0,3,90
2020-07-09T22:00:00Z,2020-07-09T21:00:00Z,PT60M,11.0,38,33.1,0,0,0,97
2020-07-09T23:00:00Z,2020-07-09T22:00:00Z,PT60M,10.9,24,40.3,0,0,0,101
2020-07-10T00:00:00Z,2020-07-09T23:00:00Z,PT60M,10.8,10,45.6,0,0,0,104
2020-07-10T01:00:00Z,2020-07-10T00:00:00Z,PT60M,10.5,-4,52.6,0,0,0,104
2020-07-10T02:00:00Z,2020-07-10T01:00:00Z,PT60M,9.7,-18,45.4,0,0,0,103
2020-07-10T03:00:00Z,2020-07-10T02:00:00Z,PT60M,8.6,-32,1.9,0,0,0,99
2020-07-10T04:00:00Z,2020-07-10T03:00:00Z,PT60M,8.1,-44,27.1,0,0,0,93
2020-07-10T05:00:00Z,2020-07-10T04:00:00Z,PT60M,8.1,-56,18.3,24,43,28,87
2020-07-10T06:00:00Z,2020-07-10T05:00:00Z,PT60M,9.2,-68,38.0,74,95,96,79
2020-07-10T07:00:00Z,2020-07-10T06:00:00Z,PT60M,10.8,-79,58.1,129,0,129,70
2020-07-10T08:00:00Z,2020-07-10T07:00:00Z,PT60M,11.8,-91,50.5,224,0,224,61
2020-07-10T09:00:00Z,2020-07-10T08:00:00Z,PT60M,12.7,-104,53.2,281,0,281,52
2020-07-10T10:00:00Z,2020-07-10T09:00:00Z,PT60M,13.5,-119,44.9,355,58,399,44
2020-07-10T11:00:00Z,2020-07-10T10:00:00Z,PT60M,14.3,-137,42.2,401,88,469,37
2020-07-10T12:00:00Z,2020-07-10T11:00:00Z,PT60M,14.8,-161,58.6,353,4,357,32
2020-07-10T13:00:00Z,2020-07-10T12:00:00Z,PT60M,15.0,173,50.2,432,0,432,31
2020-07-10T14:00:00Z,2020-07-10T13:00:00Z,PT60M,15.3,148,28.2,401,243,599,34
2020-07-10T15:00:00Z,2020-07-10T14:00:00Z,PT60M,15.3,127,24.4,398,236,576,40
2020-07-10T16:00:00Z,2020-07-10T15:00:00Z,PT60M,15.0,110,3.0,136,750,635,48
2020-07-10T17:00:00Z,2020-07-10T16:00:00Z,PT60M,14.6,97,0.2,85,796,519,57
2020-07-10T18:00:00Z,2020-07-10T17:00:00Z,PT60M,14.0,85,0.4,73,720,368,66
2020-07-10T19:00:00Z,2020-07-10T18:00:00Z,PT60M,13.1,73,0.0,55,605,216,75
2020-07-10T20:00:00Z,2020-07-10T19:00:00Z,PT60M,11.8,62,3.1,32,355,80,83
2020-07-10T21:00:00Z,2020-07-10T20:00:00Z,PT60M,10.4,50,30.8,4,0,4,90
2020-07-10T22:00:00Z,2020-07-10T21:00:00Z,PT60M,9.4,38,6.0,0,0,0,97
2020-07-10T23:00:00Z,2020-07-10T22:00:00Z,PT60M,8.9,24,14.6,0,0,0,101
2020-07-11T00:00:00Z,2020-07-10T23:00:00Z,PT60M,8.8,10,11.1,0,0,0,104
2020-07-11T01:00:00Z,2020-07-11T00:00:00Z,PT60M,8.7,-4,0.0,0,0,0,105
2020-07-11T02:00:00Z,2020-07-11T01:00:00Z,PT60M,8.5,-18,0.7,0,0,0,103
2020-07-11T03:00:00Z,2020-07-11T02:00:00Z,PT60M,8.1,-32,1.0,0,0,0,99
2020-07-11T04:00:00Z,2020-07-11T03:00:00Z,PT60M,7.8,-44,4.5,0,0,0,94
2020-07-11T05:00:00Z,2020-07-11T04:00:00Z,PT60M,8.0,-56,17.6,26,12,27,87
2020-07-11T06:00:00Z,2020-07-11T05:00:00Z,PT60M,9.4,-68,12.1,63,332,137,79
2020-07-11T07:00:00Z,2020-07-11T06:00:00Z,PT60M,11.1,-79,1.7,67,670,293,70
2020-07-11T08:00:00Z,2020-07-11T07:00:00Z,PT60M,12.2,-91,25.6,243,196,335,61
2020-07-11T09:00:00Z,2020-07-11T08:00:00Z,PT60M,13.0,-104,54.2,274,2,276,52
2020-07-11T10:00:00Z,2020-07-11T09:00:00Z,PT60M,13.7,-119,42.1,387,36,413,44
2020-07-11T11:00:00Z,2020-07-11T10:00:00Z,PT60M,14.6,-137,44.3,407,54,451,37
2020-07-11T12:00:00Z,2020-07-11T11:00:00Z,PT60M,15.4,-161,51.7,405,16,418,32
2020-07-11T13:00:00Z,2020-07-11T12:00:00Z,PT60M,15.9,173,22.7,432,287,677,31
2020-07-11T14:00:00Z,2020-07-11T13:00:00Z,PT60M,16.2,148,28.3,461,173,605,34
2020-07-11T15:00:00Z,2020-07-11T14:00:00Z,PT60M,16.2,127,34.4,442,82,506,40
2020-07-11T16:00:00Z,2020-07-11T15:00:00Z,PT60M,16.0,110,31.2,378,111,454,48
2020-07-11T17:00:00Z,2020-07-11T16:00:00Z,PT60M,15.5,97,33.8,318,50,346,57
2020-07-11T18:00:00Z,2020-07-11T17:00:00Z,PT60M,14.7,85,21.3,184,272,285,66
2020-07-11T19:00:00Z,2020-07-11T18:00:00Z,PT60M,13.7,73,2.0,65,564,211,75
2020-07-11T20:00:00Z,2020-07-11T19:00:00Z,PT60M,11.9,62,3.4,31,365,81,83
2020-07-11T21:00:00Z,2020-07-11T20:00:00Z,PT60M,9.9,50,31.7,4,0,4,91
2020-07-11T22:00:00Z,2020-07-11T21:00:00Z,PT60M,8.7,38,0.0,0,0,0,97
2020-07-11T23:00:00Z,2020-07-11T22:00:00Z,PT60M,7.9,24,0.0,0,0,0,101
2020-07-12T00:00:00Z,2020-07-11T23:00:00Z,PT60M,7.5,10,0.0,0,0,0,104
2020-07-12T01:00:00Z,2020-07-12T00:00:00Z,PT60M,7.2,-4,0.0,0,0,0,105
2020-07-12T02:00:00Z,2020-07-12T01:00:00Z,PT60M,6.8,-18,0.0,0,0,0,103
2020-07-12T03:00:00Z,2020-07-12T02:00:00Z,PT60M,6.6,-32,0.2,0,0,0,99
2020-07-12T04:00:00Z,2020-07-12T03:00:00Z,PT60M,6.3,-44,0.2,0,0,0,94
2020-07-12T05:00:00Z,2020-07-12T04:00:00Z,PT60M,6.7,-57,13.0,21,93,30,87
2020-07-12T06:00:00Z,2020-07-12T05:00:00Z,PT60M,8.6,-68,26.7,100,42,107,79
2020-07-12T07:00:00Z,2020-07-12T06:00:00Z,PT60M,10.5,-79,4.0,79,592,287,70
2020-07-12T08:00:00Z,2020-07-12T07:00:00Z,PT60M,11.9,-91,0.8,88,744,447,61
2020-07-12T09:00:00Z,2020-07-12T08:00:00Z,PT60M,13.1,-104,3.1,130,733,575,52
2020-07-12T10:00:00Z,2020-07-12T09:00:00Z,PT60M,14.3,-119,0.0,101,858,719,44
2020-07-12T11:00:00Z,2020-07-12T10:00:00Z,PT60M,15.5,-137,0.0,107,880,810,37
2020-07-12T12:00:00Z,2020-07-12T11:00:00Z,PT60M,16.8,-161,0.0,112,888,862,32
2020-07-12T13:00:00Z,2020-07-12T12:00:00Z,PT60M,17.7,173,0.0,113,886,870,31
2020-07-12T14:00:00Z,2020-07-12T13:00:00Z,PT60M,18.2,148,0.5,120,859,829,34
2020-07-12T15:00:00Z,2020-07-12T14:00:00Z,PT60M,18.6,127,0.1,106,854,756,40
2020-07-12T16:00:00Z,2020-07-12T15:00:00Z,PT60M,18.8,111,0.6,104,809,643,48
2020-07-12T17:00:00Z,2020-07-12T16:00:00Z,PT60M,18.6,97,1.9,108,724,500,57
2020-07-12T18:00:00Z,2020-07-12T17:00:00Z,PT60M,18.1,85,2.5,93,638,351,66
2020-07-12T19:00:00Z,2020-07-12T18:00:00Z,PT60M,17.2,73,0.0,56,583,210,75
2020-07-12T20:00:00Z,2020-07-12T19:00:00Z,PT60M,15.3,62,17.8,32,260,70,83
2020-07-12T21:00:00Z,2020-07-12T20:00:00Z,PT60M,13.1,50,40.7,3,0,3,91
2020-07-12T22:00:00Z,2020-07-12T21:00:00Z,PT60M,11.7,38,22.8,0,0,0,97
2020-07-12T23:00:00Z,2020-07-12T22:00:00Z,PT60M,11.1,24,16.5,0,0,0,102
2020-07-13T00:00:00Z,2020-07-12T23:00:00Z,PT60M,11.1,11,3.5,0,0,0,104
2020-07-13T01:00:00Z,2020-07-13T00:00:00Z,PT60M,11.7,-4,15.1,0,0,0,105
2020-07-13T02:00:00Z,2020-07-13T01:00:00Z,PT60M,11.7,-18,22.6,0,0,0,103
2020-07-13T03:00:00Z,2020-07-13T02:00:00Z,PT60M,11.3,-32,46.2,0,0,0,99
2020-07-13T04:00:00Z,2020-07-13T03:00:00Z,PT60M,11.2,-44,67.2,0,0,0,94
2020-07-13T05:00:00Z,2020-07-13T04:00:00Z,PT60M,11.5,-57,72.4,8,0,8,87
2020-07-13T06:00:00Z,2020-07-13T05:00:00Z,PT60M,12.1,-68,81.7,28,0,28,79
2020-07-13T07:00:00Z,2020-07-13T06:00:00Z,PT60M,12.4,-79,61.2,107,0,107,70
2020-07-13T08:00:00Z,2020-07-13T07:00:00Z,PT60M,12.1,-91,45.1,215,34,231,61
2020-07-13T09:00:00Z,2020-07-13T08:00:00Z,PT60M,12.0,-104,61.8,215,0,215,52
2020-07-13T10:00:00Z,2020-07-13T09:00:00Z,PT60M,13.0,-119,56.4,293,0,293,44
2020-07-13T11:00:00Z,2020-07-13T10:00:00Z,PT60M,15.4,-138,59.0,312,0,312,37
2020-07-13T12:00:00Z,2020-07-13T11:00:00Z,PT60M,17.5,-161,63.2,302,0,302,32
2020-07-13T13:00:00Z,2020-07-13T12:00:00Z,PT60M,18.3,173,69.7,252,0,252,31
2020-07-13T14:00:00Z,2020-07-13T13:00:00Z,PT60M,17.7,148,73.5,212,0,212,34
2020-07-13T15:00:00Z,2020-07-13T14:00:00Z,PT60M,17.0,127,72.5,200,0,200,41
2020-07-13T16:00:00Z,2020-07-13T15:00:00Z,PT60M,17.1,111,72.4,170,0,170,48
2020-07-13T17:00:00Z,2020-07-13T16:00:00Z,PT60M,17.3,97,65.1,170,0,170,57
2020-07-13T18:00:00Z,2020-07-13T17:00:00Z,PT60M,17.1,85,63.9,125,0,125,66
2020-07-13T19:00:00Z,2020-07-13T18:00:00Z,PT60M,16.4,73,56.1,85,0,85,75
2020-07-13T20:00:00Z,2020-07-13T19:00:00Z,PT60M,15.5,62,42.1,42,0,42,83
2020-07-13T21:00:00Z,2020-07-13T20:00:00Z,PT60M,14.3,50,46.0,2,0,2,91
2020-07-13T22:00:00Z,2020-07-13T21:00:00Z,PT60M,13.4,38,66.8,0,0,0,97
2020-07-13T23:00:00Z,2020-07-13T22:00:00Z,PT60M,12.4,25,77.4,0,0,0,102
2020-07-14T00:00:00Z,2020-07-13T23:00:00Z,PT60M,11.5,11,72.7,0,0,0,104
2020-07-14T01:00:00Z,2020-07-14T00:00:00Z,PT60M,10.9,-4,68.4,0,0,0,105
2020-07-14T02:00:00Z,2020-07-14T01:00:00Z,PT60M,10.5,-18,68.1,0,0,0,103
